# x_rms,y_rms,z_rms,x_mean,y_mean,z_mean,x_std,y_std,z_std,label
1.727598230236344623e-01,4.459028748743326109e-01,8.782509150166869505e-01,1.680065644268503577e-01,4.420449239188951052e-01,8.777765655714580006e-01,4.024612727510655519e-02,5.852913000150417738e-02,2.886123111067301697e-02,1.000000000000000000e+00
1.731675617964178737e-01,3.661606052864933014e-01,9.142972200973339403e-01,8.016251581226285783e-02,3.586295505818272722e-01,9.137942883549228235e-01,1.534958485339747158e-01,7.388121759451253545e-02,3.032169598873233479e-02,1.000000000000000000e+00
1.668324053981109778e-01,4.004161775220076991e-01,9.010182202862183631e-01,1.469729347293068089e-01,3.843731302228084457e-01,8.992702056417815060e-01,7.894306776389277414e-02,1.122070050578659051e-01,5.609750914909094471e-02,1.000000000000000000e+00
1.463258438029330644e-01,3.965005719450537813e-01,9.062979884577725409e-01,6.029180646747751143e-02,3.923499991797816944e-01,9.059503150899868018e-01,1.333272314177737783e-01,5.722046571271562770e-02,2.510120457186024862e-02,1.000000000000000000e+00
1.627260860296045053e-01,4.233597163544698394e-01,8.912276765752669139e-01,1.055473939901505620e-01,4.012957621896026672e-01,8.863742005282601033e-01,1.238528429080341109e-01,1.348894387281786844e-01,9.288459577150652569e-02,1.000000000000000000e+00
1.207843571214259892e-01,3.621445889763167947e-01,9.242631853265272923e-01,5.704297790944352214e-02,3.423441866544732481e-01,9.235356628282781477e-01,1.064657672515391534e-01,1.181065670854615501e-01,3.666490466742473170e-02,1.000000000000000000e+00
2.161016272920751047e-01,2.512269448554742546e-01,9.434962156046527992e-01,4.537612972524346366e-02,2.284990815651118667e-01,9.425514511182683242e-01,2.112839799167007815e-01,1.044181380092359945e-01,4.221221215653440245e-02,1.000000000000000000e+00
1.340547245590288927e-01,4.243388186283105767e-01,8.955254869787528937e-01,9.983933667145065971e-02,4.179265966598967874e-01,8.950993016259359836e-01,8.945823623122596546e-02,7.349008640045402718e-02,2.762495352564890705e-02,1.000000000000000000e+00
1.230863832150861786e-01,4.275735279373027442e-01,8.955616229351710533e-01,7.601082136855898119e-02,4.172143900390856697e-01,8.944402201606292957e-01,9.681225525649148067e-02,9.354824710845777158e-02,4.480304714282682538e-02,1.000000000000000000e+00
1.562762224917038367e-01,3.734535259385483585e-01,9.143906201661243793e-01,5.338415841794155736e-02,3.551795736093494305e-01,9.136460094609105687e-01,1.468754211782374308e-01,1.153906691488301300e-01,3.689411394712148462e-02,1.000000000000000000e+00
1.258886070764395348e-01,4.042562300667659203e-01,9.059409247078750171e-01,5.952177690530145032e-02,3.805247532622859086e-01,9.039507427144600760e-01,1.109283528485017489e-01,1.364698197495345378e-01,6.001677937490736831e-02,1.000000000000000000e+00
9.571906419283486567e-02,3.835557633861241267e-01,9.185438678274082669e-01,5.982519395225840281e-02,3.670921226206702026e-01,9.170537386636309352e-01,7.472004696550121894e-02,1.111683279381468076e-01,5.229988074931195274e-02,1.000000000000000000e+00
2.303493029960917426e-01,4.705425812087152826e-01,8.517798294621998778e-01,-7.291906007869793267e-03,4.610428125394898657e-01,8.479863426426262896e-01,2.302338582779641651e-01,9.407361870491226519e-02,8.029969221757278508e-02,1.000000000000000000e+00
1.011638672200591560e-01,4.197083280512796111e-01,9.020037645894176670e-01,2.777873389176135910e-03,4.018663682206234378e-01,9.006132219224985969e-01,1.011257210127644440e-01,1.210723037228864513e-01,5.006611460716626355e-02,1.000000000000000000e+00
1.785223964931778595e-01,4.525954409862537609e-01,8.736630476040468940e-01,5.303840826783835609e-03,4.442466526583075392e-01,8.718639434858940218e-01,1.784435914292008263e-01,8.653060038755407135e-02,5.603913630684270036e-02,1.000000000000000000e+00
1.280126691244154458e-01,4.572864689020559870e-01,8.800578628151287663e-01,1.116608380669037864e-01,4.412797506287297611e-01,8.773912794825791117e-01,6.260272117531122393e-02,1.199295473432509529e-01,6.845717340538332030e-02,1.000000000000000000e+00
2.075313127793409762e-01,3.673806156677458801e-01,9.066213307923387532e-01,8.720356100611408035e-02,3.595042676057270126e-01,9.057013553514919879e-01,1.883209620084009828e-01,7.566504041948182713e-02,4.083249150053824134e-02,1.000000000000000000e+00
1.185347751801018867e-01,4.122576835408303109e-01,9.033233692507635082e-01,8.132139370331752104e-02,3.960977547906387453e-01,9.014075956673912593e-01,8.623992029882288080e-02,1.142933343999836537e-01,5.880013526926736178e-02,1.000000000000000000e+00
1.583055205665017950e-01,3.534932279916495057e-01,9.219446295316289230e-01,9.504123894858573784e-02,3.454729593967629797e-01,9.213700719601942701e-01,1.266009507900669184e-01,7.487253542921337712e-02,3.254366940403304043e-02,1.000000000000000000e+00
1.165378861940037369e-01,4.105517590650881177e-01,9.043595381318180193e-01,-5.698936054655553973e-02,4.000765910643855339e-01,9.035430624967704105e-01,1.016527997797466859e-01,9.214916252326216251e-02,3.842015648006205653e-02,1.000000000000000000e+00
1.407859924518704842e-01,4.118786292155696138e-01,9.002973392856636892e-01,1.171713578849545301e-01,4.081968287046600641e-01,8.998655736701427488e-01,7.804850134406193796e-02,5.494865093844441412e-02,2.787917588721670892e-02,1.000000000000000000e+00
1.308935708623979732e-01,4.167303184865026600e-01,8.995569547066091243e-01,4.403712576043709165e-02,3.931722258605996334e-01,8.966673458886876835e-01,1.232633702600616499e-01,1.381295014024286893e-01,7.204433064416056187e-02,1.000000000000000000e+00
2.442076498178292476e-01,4.202128856787799571e-01,8.739472263700853727e-01,1.501815359483980872e-01,3.923203488432574493e-01,8.683581247206048070e-01,1.925691628733103566e-01,1.505443893806477917e-01,9.868090854709296589e-02,1.000000000000000000e+00
4.588413828897691671e-02,4.490440637476736940e-01,8.923306980410643519e-01,2.048334533429991069e-02,4.242126402801135732e-01,8.889383666899050018e-01,4.105833302068864765e-02,1.472555839810491818e-01,7.773451545573181742e-02,1.000000000000000000e+00
1.229537812145437697e-01,3.243734397783870071e-01,9.379041738106208559e-01,3.093121130487555548e-02,2.918028286690315110e-01,9.368651271459816909e-01,1.189995482435418084e-01,1.416659366764456141e-01,4.413584471976031431e-02,1.000000000000000000e+00
2.049770325234112622e-01,2.594149684451352855e-01,9.437628358250317318e-01,9.489118027884846374e-02,2.510604014688501140e-01,9.434368555762100428e-01,1.816899770691566829e-01,6.530544133294192977e-02,2.480302048096589065e-02,1.000000000000000000e+00
9.013170245096703559e-02,3.937616960666113775e-01,9.147830359839628223e-01,-6.929511375541308298e-03,3.708726659454925634e-01,9.135085620538955231e-01,8.986493008290775963e-02,1.322941379794943806e-01,4.827121272829436316e-02,1.000000000000000000e+00
1.000300128645984776e-01,4.183287944393201396e-01,9.027707440259975513e-01,7.416341681811892961e-02,3.965252716331602034e-01,9.004192751494509706e-01,6.712518960534628876e-02,1.332917447305103087e-01,6.511639738645338960e-02,1.000000000000000000e+00
1.543333648990009854e-01,4.424609317781909024e-01,8.834079104971424012e-01,6.975908777548373019e-02,4.159888092146769023e-01,8.794801805471356149e-01,1.376679236197762557e-01,1.507480903964623364e-01,8.321146768147161255e-02,1.000000000000000000e+00
3.265135354417129099e-01,4.301746126195772901e-01,8.416286080160000349e-01,2.317555392485139143e-01,4.112725745253668630e-01,8.352592693325227025e-01,2.300009975071352353e-01,1.261152916409427061e-01,1.033473116488760474e-01,1.000000000000000000e+00
7.056482631745161771e-02,3.529541237137645560e-01,9.329758795597218324e-01,4.111620771659255102e-02,3.489060438634019046e-01,9.327894397649609814e-01,5.734851503062765588e-02,5.330277668322042778e-02,1.865081508156553672e-02,1.000000000000000000e+00
9.906555963321315994e-02,4.373255059503181053e-01,8.938301945782859415e-01,5.995858322233866416e-02,4.108714865620730072e-01,8.886427090028456988e-01,7.886034113172225857e-02,1.497939240589348797e-01,9.615899581391518236e-02,1.000000000000000000e+00
1.364773263159395345e-01,4.055852945752398964e-01,9.038111020705423826e-01,3.420012943044207360e-02,3.833499001276877149e-01,9.012498920114374590e-01,1.321227147211578301e-01,1.324472923384087120e-01,6.799367893665228535e-02,1.000000000000000000e+00
1.698149014386424183e-01,4.084022110124638227e-01,8.968670655618452558e-01,1.044002424015967739e-01,3.873753269974947178e-01,8.950741295566393418e-01,1.339316621904755866e-01,1.293550230700495074e-01,5.668188324270456713e-02,1.000000000000000000e+00
1.356958101845285036e-01,5.319670680560579790e-01,8.358215632551038166e-01,-1.020492499943544545e-01,5.252474353747258462e-01,8.343257632298639592e-01,8.943882533455667361e-02,8.428578248098501924e-02,4.998206091299771392e-02,1.000000000000000000e+00
2.005386129733682521e-01,3.898391977974486333e-01,8.987823232392586625e-01,-1.758493480121666452e-01,3.790547513838142257e-01,8.978305430198566528e-01,9.639886979097979369e-02,9.106094438733368379e-02,4.135191154020154136e-02,1.000000000000000000e+00
2.123404853738878606e-01,3.866136790073995133e-01,8.974638608186655819e-01,-8.849781104691110956e-02,3.416585506181296084e-01,8.943078792540543054e-01,1.930197377698029404e-01,1.809407958011556294e-01,7.519839479444362373e-02,1.000000000000000000e+00
1.428651095128798121e-01,4.957179730471105161e-01,8.566523517051342074e-01,-8.755718279873795154e-03,4.756527010881164697e-01,8.541646425460571734e-01,1.425965529510816454e-01,1.396095152542070339e-01,6.523814149792550587e-02,1.000000000000000000e+00
1.547878155550877766e-01,4.481235937440007921e-01,8.804691799748847192e-01,-1.458727347976052913e-01,4.350009410693543299e-01,8.785747322811640059e-01,5.177270600406543022e-02,1.076519230613849076e-01,5.772708794601574128e-02,1.000000000000000000e+00
1.162474366989105778e-01,5.443608154333650084e-01,8.307573870160016583e-01,-8.799027713047469224e-02,5.405460674384793274e-01,8.295413445890583715e-01,7.596826751723041726e-02,6.433231191301144736e-02,4.493321376256001476e-02,1.000000000000000000e+00
1.850833978988779271e-01,3.738340941574078702e-01,9.088411334593718971e-01,-1.618730566567101181e-01,3.676818107058356655e-01,9.083960668876408517e-01,8.973838479941508017e-02,6.754269783305758001e-02,2.843926037682247346e-02,1.000000000000000000e+00
1.364723412797264612e-01,3.937568310564831253e-01,9.090274242628689771e-01,-5.675990655154294212e-02,3.802437138948094320e-01,9.084653632611786600e-01,1.241088753580107257e-01,1.022700349424310873e-01,3.196156780761458954e-02,1.000000000000000000e+00
1.912490141120048170e-01,3.583966212161467380e-01,9.137700348019933694e-01,-3.193868759266211416e-02,3.448118379367202668e-01,9.127412455521805024e-01,1.885632669256452620e-01,9.773911457472408970e-02,4.334853134640371392e-02,1.000000000000000000e+00
2.387784403098629216e-01,3.701504954355187005e-01,8.977602503853849836e-01,2.940233724069695950e-02,3.640282286784135013e-01,8.969814211648090563e-01,2.369612755738690069e-01,6.704355298174963229e-02,3.738712689133326383e-02,1.000000000000000000e+00
2.026744423902249181e-01,3.255238685675228005e-01,9.235568641911798826e-01,-5.598638938106223310e-03,2.939557432498932088e-01,9.224637009566228896e-01,2.025970997823743069e-01,1.398420895780977946e-01,4.492217505927398324e-02,1.000000000000000000e+00
6.496625263822662644e-02,4.424192233036892130e-01,8.944521322404606067e-01,2.289996101019882088e-02,4.184627857283442220e-01,8.914488219182511441e-01,6.079642890487288454e-02,1.436094220763855511e-01,7.323670370837735699e-02,1.000000000000000000e+00
1.134236340260596637e-01,4.206242454833279409e-01,9.001168387247866498e-01,-3.950184008783135664e-02,4.061461817438025701e-01,8.986559978862365128e-01,1.063227416188696622e-01,1.094076548663254767e-01,5.126129942750249496e-02,1.000000000000000000e+00
1.233269139387583729e-01,4.065138187757774135e-01,9.052828217980701808e-01,-4.548754890008404467e-02,4.019546060453347835e-01,9.046805893875986548e-01,1.146316300011492317e-01,6.071226840273144520e-02,3.301543014991371872e-02,2.000000000000000000e+00
1.026082466762190532e-01,6.020819637400420810e-01,7.918136502062633753e-01,9.401762762605803125e-02,5.992298844138771452e-01,7.906174852570683198e-01,4.109912385362618492e-02,5.853406432494529660e-02,4.350688059096297078e-02,2.000000000000000000e+00
1.003762578342441009e-01,5.150179550017764951e-01,8.512820407414816160e-01,8.880826787593865124e-02,5.132602404000841112e-01,8.507441162897458886e-01,4.678124296854638958e-02,4.251375775745688118e-02,3.025824660090094612e-02,2.000000000000000000e+00
7.752251678417987346e-02,4.972644681215284690e-01,8.641286409645614341e-01,6.752093998480838966e-02,4.970266085658743282e-01,8.640844954550176427e-01,3.808757372321520951e-02,1.537860961503811040e-02,8.734577809347811306e-03,2.000000000000000000e+00
9.056533933373354939e-02,4.613040441928818458e-01,8.826077827226866956e-01,7.771783426687473018e-02,4.610634104182091408e-01,8.825194039643585731e-01,4.649751526158034387e-02,1.489807914592870819e-02,1.248998595078000713e-02,2.000000000000000000e+00
1.839213017888223223e-01,4.638566023506381919e-01,8.666083355265091770e-01,1.738035322351232370e-01,4.609791938251721066e-01,8.661292458422517049e-01,6.016126190738972646e-02,5.158614547116764648e-02,2.881209296041057494e-02,2.000000000000000000e+00
3.537443498054464452e-01,3.812830612152934839e-01,8.541007915995726396e-01,3.398535963699924056e-01,3.718943267096788685e-01,8.511603523964016427e-01,9.815598837391621700e-02,8.409151283488637552e-02,7.081113414887464652e-02,2.000000000000000000e+00
1.744647627684986768e-01,3.517586058450649644e-01,9.196890397118298033e-01,1.591515182927051575e-01,3.434690503194357536e-01,9.187284753704495488e-01,7.147550400658438108e-02,7.591527026052598270e-02,4.202283081322301383e-02,2.000000000000000000e+00
3.493914104602910964e-01,3.961606941793563430e-01,8.491067934505640569e-01,2.452407561451587226e-01,3.044458572431084087e-01,-3.635285859684099230e-01,2.488600595290100526e-01,2.534877030946044441e-01,7.673521446296396320e-01,2.000000000000000000e+00
2.876842907427012430e-01,5.709996548079838696e-01,7.688934536520858343e-01,1.162567655808956039e-02,5.315060343407774779e-01,7.325351405377241720e-01,2.874492908056962559e-01,2.086670583733258033e-01,2.336437693293122175e-01,2.000000000000000000e+00
2.298507915258432566e-01,5.196595182620259434e-01,8.228745947680136119e-01,1.840004041099698728e-01,4.869017156304079053e-01,7.836298510056508571e-01,1.377506357605090548e-01,1.815839591937742359e-01,2.510913286584862125e-01,2.000000000000000000e+00
2.182779097584980343e-01,3.680011162642801703e-01,9.038417629982058443e-01,1.350765356134774053e-01,3.274320021466694541e-01,5.146442745239285937e-02,1.714630438759325581e-01,1.679675728882801533e-01,9.023753904261253567e-01,2.000000000000000000e+00
2.634749451105446449e-01,3.749703256510972249e-01,8.888071827905676958e-01,1.516207410536642985e-01,3.670556897938262453e-01,2.191779879668291284e-02,2.154766752651947337e-01,7.663462473887572290e-02,8.885368975321249474e-01,2.000000000000000000e+00
3.901301463432542138e-01,4.485168835975787416e-01,8.041337413901414877e-01,1.660915980125420577e-01,4.044971979094209580e-01,7.645214380694927980e-01,3.530086573378181658e-01,1.937767059156254024e-01,2.492750384099091110e-01,2.000000000000000000e+00
2.624513357905064459e-01,5.505367309219975080e-01,7.924825576929116489e-01,-4.302382124410854963e-02,4.852792233421986956e-01,6.459012102857041304e-01,2.589008583681718378e-01,2.599899372796422581e-01,4.591734212680015914e-01,2.000000000000000000e+00
3.623234869639243017e-01,3.635661425770702060e-01,8.582198732061221413e-01,2.292559035274388535e-01,2.944066567463475281e-01,6.999106866547752936e-01,2.805709177792928277e-01,2.133191517229731937e-01,4.966551937434798281e-01,2.000000000000000000e+00
4.473579602020653634e-01,4.737583876218839918e-01,7.585669684357209119e-01,-1.148661663812768213e-01,4.189636348128446541e-01,1.601404285402503180e-01,4.323596979102256044e-01,2.211707090608895088e-01,7.414707605487252939e-01,2.000000000000000000e+00
1.714682684990313788e-01,4.570733634956645752e-01,8.727442771400476529e-01,1.462102222784124328e-01,3.664919322284403425e-01,5.516916646738573293e-01,8.957643665246539655e-02,2.731294990086281516e-01,6.762535622161943705e-01,2.000000000000000000e+00
3.056572103937549856e-01,5.355501192731216831e-01,7.872482070356546791e-01,1.570413243701155870e-01,4.941380831250595240e-01,7.306141987585075270e-01,2.622295801502422807e-01,2.064981478341794408e-01,2.931938472296390930e-01,2.000000000000000000e+00
1.125363271794043440e-01,4.517873446047947494e-01,8.849993052652179726e-01,-3.255171721487958719e-02,4.308323292824235984e-01,8.815791872779802363e-01,1.077256266697597525e-01,1.359974587635109367e-01,7.772970396324882514e-02,2.000000000000000000e+00
2.155964173120306360e-01,5.292969829034364082e-01,8.205869172315241045e-01,3.156425172487601488e-02,4.973286153273733246e-01,7.875517337486716007e-01,2.132733297222883240e-01,1.811616529159472133e-01,2.304889485441716790e-01,2.000000000000000000e+00
8.297725393974442198e-02,6.227484738229697170e-01,7.780097131011806111e-01,4.973682692334856909e-02,6.122067170763941801e-01,5.128025888971673441e-01,6.641891838157029659e-02,1.140990675482573546e-01,5.850919743938931550e-01,2.000000000000000000e+00
1.259786680772613243e-01,4.703143366532541725e-01,8.734608176260046930e-01,-2.650619428380008788e-02,4.425262088838139984e-01,8.714115764791993124e-01,1.231586232267567332e-01,1.592674785149481020e-01,5.979685866268793365e-02,2.000000000000000000e+00
1.306118731501342833e-01,6.151735781352782872e-01,7.774972716070790435e-01,7.092295750476969307e-02,5.910756379468115052e-01,7.573850541587546781e-01,1.096786009509758408e-01,1.704937578374386142e-01,1.756982842642242360e-01,2.000000000000000000e+00
1.028349956180325403e-01,4.220643699595140186e-01,9.007145115334368457e-01,9.132578778722593707e-04,4.167216287146368603e-01,8.998198904061368575e-01,1.028309403040217201e-01,6.694338317370783498e-02,4.013472457119187514e-02,2.000000000000000000e+00
4.889396216463092609e-02,4.458617366489584510e-01,8.937654570726140113e-01,-3.123998691691567964e-02,4.389139859157193402e-01,8.927359653945884377e-01,3.761226865781028966e-02,7.840408902092360632e-02,4.288575925887923301e-02,2.000000000000000000e+00
2.517485026524465819e-01,4.607436132657348749e-01,8.510804981005533065e-01,3.308562673793630921e-02,4.343129899450282605e-01,8.471277149834989251e-01,2.495649211950807522e-01,1.538080099675397105e-01,8.193075584859414728e-02,2.000000000000000000e+00
1.421116241715440487e-01,4.878130272929449007e-01,8.613029296818967007e-01,-1.004090272458440375e-01,4.405447498333892042e-01,8.512406961830394359e-01,1.005670968668059551e-01,2.094800061842273242e-01,1.312707653685036835e-01,2.000000000000000000e+00
4.114344381343393864e-01,4.557259371137593607e-01,7.893260247571128874e-01,2.591405862650437708e-01,4.371113832261672161e-01,7.617652396461386255e-01,3.195691684645579067e-01,1.289176807591608243e-01,2.067590216308042572e-01,2.000000000000000000e+00
1.270335807139881812e-01,5.022483394007311031e-01,8.553414960939230705e-01,9.282749440018635279e-02,4.750858248751237967e-01,8.508060692003356351e-01,8.672131751997728955e-02,1.629320515844417394e-01,8.796651381101977529e-02,2.000000000000000000e+00
3.295603152778778799e-01,4.474276774758083053e-01,8.313834686969364673e-01,2.087323388054166395e-01,4.122945317683928135e-01,8.177192257274731313e-01,2.550310023171202811e-01,1.737951254934315681e-01,1.501124241967055628e-01,2.000000000000000000e+00
2.387105093557516100e-01,4.342965164899563191e-01,8.685642339446211224e-01,-1.018699236124850915e-01,3.918567996536040376e-01,8.586855800076885759e-01,2.158824354598326833e-01,1.872477310958564345e-01,1.306250480369899880e-01,2.000000000000000000e+00
1.443767011343054796e-01,3.274807002622546204e-01,9.337621534016673497e-01,9.270913802731335640e-02,2.699598669882367630e-01,9.300329311912648445e-01,1.106781259177129356e-01,1.853787454374156429e-01,8.336969488430918951e-02,2.000000000000000000e+00
1.367731482332199544e-01,3.813130360544096376e-01,9.142721008853667009e-01,-9.539849132555129618e-02,2.995004298178911006e-01,9.107896879766276266e-01,9.801031542870917990e-02,2.360066185595861843e-01,7.972213452222341734e-02,2.000000000000000000e+00
2.611535425609667893e-01,3.689963330819009957e-01,8.919868459680153627e-01,2.054734263175120035e-01,3.361987304465026694e-01,8.876426726180871585e-01,1.611888453630854201e-01,1.520812528684883091e-01,8.792621410812211102e-02,2.000000000000000000e+00
2.800993376674587032e-01,3.369899849031147698e-01,8.988782515520383765e-01,1.027748956824359877e-01,2.926352011181705959e-01,8.938836198030560842e-01,2.605627751218762556e-01,1.671134015916419524e-01,9.462655737706558712e-02,2.000000000000000000e+00
2.358342371126827541e-01,2.967772796584148276e-01,9.253677425132290635e-01,-4.242700055578480650e-02,2.541381194418800837e-01,9.245905085052923411e-01,2.319865018020671465e-01,1.532663367083380856e-01,3.791899874673429482e-02,2.000000000000000000e+00
2.403663343449379819e-01,3.061173575394319224e-01,9.211493845878925280e-01,1.641547343295518824e-01,2.625857740151513187e-01,9.188711608946912301e-01,1.755824532338489674e-01,1.573421363519266480e-01,6.474548943899749442e-02,2.000000000000000000e+00
1.585579067000050524e-01,3.840100928440268180e-01,9.096129060302707847e-01,-3.296919079973176930e-02,3.491131063677102020e-01,9.072747065986157544e-01,1.550923667854043342e-01,1.599493368800444515e-01,6.517856690070833459e-02,2.000000000000000000e+00
2.909636256918484709e-01,3.929238407998233429e-01,8.723250677673828335e-01,1.676520047436682870e-01,3.286750264514592956e-01,8.683664382448202934e-01,2.378079830055650767e-01,2.153180708998142789e-01,8.301055827648391727e-02,2.000000000000000000e+00
3.570237953963638078e-01,2.468887040697322066e-01,9.008773375568638331e-01,2.264216295070734242e-01,2.143162529458176868e-01,8.961545269638939715e-01,2.760420913023704514e-01,1.225666182959132544e-01,9.212513840240885155e-02,2.000000000000000000e+00
1.859542765677899556e-01,3.303882908560885068e-01,9.253456566555777751e-01,-1.246861155881269501e-02,3.002918203147426079e-01,9.237579371718177557e-01,1.855357828011770793e-01,1.377724405926876450e-01,5.418355657771720818e-02,2.000000000000000000e+00
2.549015517373126594e-01,3.806182078530025992e-01,8.889066198272339570e-01,1.118898051276291244e-01,3.173012239394566447e-01,8.741000084751373578e-01,2.290315973541447447e-01,2.102145414469566709e-01,1.615677998749852906e-01,2.000000000000000000e+00
2.418754396904758686e-01,3.291839339007675003e-01,9.127618579542826627e-01,-1.521770441832269970e-02,2.960644651941706784e-01,9.108352246020833265e-01,2.413962505874885922e-01,1.439023793676621754e-01,5.927396528178664747e-02,2.000000000000000000e+00
2.950892252165563390e-01,5.564977853710413314e-01,7.766804774411539825e-01,7.804177593193754869e-02,5.016862628723640638e-01,7.375955525764652521e-01,2.845823818304583641e-01,2.408333007871521214e-01,2.432804243206550254e-01,2.000000000000000000e+00
1.492727009671370730e-01,3.863373343458244014e-01,9.101983986123785009e-01,-3.247753979844311689e-02,3.771496485376872876e-01,9.094510606661027063e-01,1.456967695683911435e-01,8.375367763469408755e-02,3.687672829629869836e-02,2.000000000000000000e+00
2.936272780844465524e-01,3.512745391660196392e-01,8.890383679563101937e-01,1.298656798772868382e-01,3.323554944428943059e-01,8.857590235280783375e-01,2.633474579814488181e-01,1.137261059736010410e-01,7.629005136323363523e-02,2.000000000000000000e+00
1.823081526032024891e-01,4.046595689454400291e-01,8.961106911287790577e-01,9.673953389703686401e-02,3.705515939787347723e-01,8.903130779500729730e-01,1.545241893263854804e-01,1.626065279714447309e-01,1.017693175095779057e-01,2.000000000000000000e+00
1.143035939727037875e-01,2.959421725032386208e-01,9.483421950640952280e-01,-6.110436305244610483e-02,2.721346573854277473e-01,9.473207898024407214e-01,9.660004353535038557e-02,1.162948739870012099e-01,4.400272885931413858e-02,2.000000000000000000e+00
1.820141302452528143e-01,4.258349567354566823e-01,8.863043754902578675e-01,7.414609297037719031e-03,4.161419687160370362e-01,8.846541007615275065e-01,1.818630451133713410e-01,9.033976007843406986e-02,5.406078078412251964e-02,2.000000000000000000e+00
2.049354239727686211e-01,4.527713789527133548e-01,8.677554669389067055e-01,9.407614070090801472e-02,4.446281157019056351e-01,8.650288548045127479e-01,1.820664926605699840e-01,8.548543926373901314e-02,6.873594953117977135e-02,2.000000000000000000e+00
7.179839804588750152e-02,2.390575762407870786e-01,9.683472854714493261e-01,-2.012362822226681017e-02,2.153866227188901972e-01,9.680127260830236890e-01,6.892060322666720973e-02,1.037165729855657331e-01,2.545245412995741224e-02,2.000000000000000000e+00
1.288148109427653953e-01,3.179308666469269351e-01,9.393224731235347846e-01,1.047046227186309159e-01,2.857786498420554211e-01,9.375832804902172191e-01,7.503464199667744805e-02,1.393219267068822043e-01,5.713405867008254646e-02,2.000000000000000000e+00
2.470276231626102048e-01,3.037222499344317539e-01,9.201794109245207132e-01,1.721050221881539333e-01,2.963708385609106766e-01,9.190312408339385009e-01,1.772075278959209521e-01,6.641935829211288722e-02,4.595352718376880669e-02,2.000000000000000000e+00
2.968333462897183583e-01,3.608160267289289291e-01,8.841389932504939431e-01,-5.445377088737842625e-02,3.481116732029370664e-01,8.808749298468657729e-01,2.917958572456037514e-01,9.490241369060478660e-02,7.590202469813565889e-02,2.000000000000000000e+00
1.520320812680642786e-01,4.375387041967186974e-01,8.862539865045216958e-01,8.405353308636835663e-02,4.131155316546586409e-01,8.829599335842672758e-01,1.266836899936139571e-01,1.441376951939793150e-01,7.634058082057847139e-02,2.000000000000000000e+00
1.515831336277781161e-01,4.345091730368422778e-01,8.878199885936465252e-01,7.022193342235850955e-02,4.200720660423565289e-01,8.862418660273662097e-01,1.343366162549983478e-01,1.110751132525485962e-01,5.291206900844757505e-02,2.000000000000000000e+00
1.721830453942139183e-01,4.881931618999081901e-01,8.555819280191373499e-01,-6.447160005464004640e-02,4.799514907733412605e-01,8.537047453749767589e-01,1.596571761857902283e-01,8.932597511517753608e-02,5.664488747619107062e-02,2.000000000000000000e+00
1.078891954543365617e-01,4.371255757611975379e-01,8.929060155019998835e-01,-2.119691128264814071e-03,3.956227917518113091e-01,8.895803974743444753e-01,1.078683707363043143e-01,1.859069004396055880e-01,7.699265516297489065e-02,2.000000000000000000e+00
1.437661403567436214e-01,4.413445565757389000e-01,8.857461709021887675e-01,-6.510692527444682243e-02,4.046078799597704889e-01,8.794457277973002363e-01,1.281787478265508096e-01,1.762880628218927992e-01,1.054584805834334477e-01,2.000000000000000000e+00
6.624961711483678961e-02,3.041095725549105566e-01,9.503306561995183976e-01,2.989438872964271868e-02,2.515341974627516852e-01,9.488561528501292530e-01,5.912137760864073777e-02,1.709186345203466684e-01,5.291840238574237881e-02,2.000000000000000000e+00
1.041587621174603212e-01,2.113909286501492457e-01,9.718358027766758056e-01,2.046472540991467470e-03,2.028244111599487309e-01,9.717781606275922579e-01,1.041386560119759441e-01,5.956830493805042454e-02,1.058461552627480359e-02,2.000000000000000000e+00
1.368788546965104269e-01,3.405675167021220417e-01,9.302031744217611475e-01,-3.475496397813915977e-02,2.852607859583154992e-01,9.283121458859086017e-01,1.323930260319880481e-01,1.860443963872449036e-01,5.928326496593540329e-02,2.000000000000000000e+00
1.500080822338774600e-01,4.157209710011986470e-01,8.970360358058838690e-01,1.900308211508197273e-02,3.990420866414340906e-01,8.949148641865066756e-01,1.487995551257233762e-01,1.165733194990587612e-01,6.165253759887983492e-02,2.000000000000000000e+00
1.452450375750558298e-01,5.162015298267035313e-01,8.440615259946347981e-01,1.438220241368188580e-02,4.756524583961581065e-01,8.302681362559874989e-01,1.445312187519058600e-01,2.005461498436710566e-01,1.519693442191569765e-01,2.000000000000000000e+00
1.943690402328742406e-01,5.473453032318431610e-01,8.140232154115710772e-01,1.087608903766871778e-03,5.184488730590280925e-01,8.062130304622489030e-01,1.943659973038523447e-01,1.754925838711767494e-01,1.124915318673810616e-01,2.000000000000000000e+00
2.498595775551901710e-01,4.360905311650345451e-01,8.645202369708530066e-01,-1.189621349186125582e-01,4.157375243725046077e-01,8.600342393921392992e-01,2.197221403310642973e-01,1.316710378193441944e-01,8.795650746433814060e-02,2.000000000000000000e+00
1.637587146353863543e-01,4.185445049317084165e-01,8.933104615823309613e-01,3.712552474168176464e-02,3.594001861342491222e-01,8.869792057633972826e-01,1.594948652204473682e-01,2.145017687926978611e-01,1.061671762635236910e-01,2.000000000000000000e+00
